date,vwretd,ewretd,sprtrn
2023-02-07,0.011465,0.004813,0.012873
2023-02-08,-0.010374,-0.0103,-0.011081
2023-02-09,-0.00885,-0.011912,-0.00883
2023-02-10,0.001496,-0.002506,0.002195
2023-02-13,0.01086,0.00505,0.011449
2023-02-14,0.000941,0.000475,-0.00028
2023-02-15,0.004435,0.007186,0.002773
2023-02-16,-0.012705,-0.007559,-0.013789
2023-02-17,-0.002933,-0.001381,-0.002767
2023-02-21,-0.020457,-0.021847,-0.020041
2023-02-22,-0.000607,-0.000428,-0.001574
2023-02-23,0.004871,0.003045,0.005329
2023-02-24,-0.01016,-0.012812,-0.010538
2023-02-27,0.003327,0.0036,0.003073
2023-02-28,-0.002576,0.000582,-0.003036
2023-03-01,-0.003159,-0.001274,-0.004725
2023-03-02,0.006503,0.002479,0.007582
2023-03-03,0.015546,0.012266,0.016148
2023-03-06,-0.00175,-0.007068,0.000687
2023-03-07,-0.014599,-0.010122,-0.015327
2023-03-08,0.00127,-0.00152,0.001415
2023-03-09,-0.019276,-0.021551,-0.018459
2023-03-10,-0.016483,-0.023032,-0.014478
2023-03-13,-0.003098,-0.009576,-0.00151
2023-03-14,0.015863,0.009278,0.016477
2023-03-15,-0.009262,-0.015317,-0.006981
2023-03-16,0.016293,0.010546,0.017562
2023-03-17,-0.012043,-0.015876,-0.011019
2023-03-20,0.008716,0.001261,0.008918
2023-03-21,0.013857,0.016795,0.012982
2023-03-22,-0.01642,-0.014646,-0.016463
2023-03-23,0.001793,-0.00148,0.002985
2023-03-24,0.004737,0.002874,0.00564
2023-03-27,0.003207,0.005019,0.001647
2023-03-28,-0.000817,-0.000513,-0.001574
2023-03-29,0.013802,0.010908,0.014237
2023-03-30,0.005538,0.003078,0.005715
2023-03-31,0.014614,0.011948,0.014437
2023-04-03,0.003122,0.001672,0.003699
2023-04-04,-0.006606,-0.010662,-0.005797
2023-04-05,-0.004045,-0.008869,-0.002492
2023-04-06,0.003105,0.003466,0.003579
2023-04-10,0.002154,0.00597,0.000996
2023-04-11,0.001796,0.007144,-4.1e-05
2023-04-12,-0.003977,-0.005078,-0.004135
2023-04-13,0.012827,0.012877,0.013263
2023-04-14,-0.00272,-0.004618,-0.002069
2023-04-17,0.003645,0.007969,0.003306
2023-04-18,0.000652,-0.001864,0.000855
2023-04-19,-0.000454,-0.001456,-8.4e-05
2023-04-20,-0.005743,-0.006877,-0.005953
2023-04-21,0.000615,-0.001234,0.000903
2023-04-24,0.00038,-0.002906,0.000852
2023-04-25,-0.016696,-0.018124,-0.015811
2023-04-26,-0.004091,-0.005488,-0.003841
2023-04-27,0.017335,0.010266,0.019566
2023-04-28,0.008072,0.010419,0.008253
2023-05-01,-0.000652,0.001283,-0.000386
2023-05-02,-0.01226,-0.013213,-0.011586
2023-05-03,-0.005189,0.000531,-0.006998
2023-05-04,-0.006837,-0.006119,-0.007219
2023-05-05,0.018739,0.018082,0.018475
2023-05-08,0.000849,0.002221,0.000452
2023-05-09,-0.003907,-0.001622,-0.004579
2023-05-10,0.004086,0.003745,0.004484
2023-05-11,-0.002566,-0.006936,-0.001697
2023-05-12,-0.001936,-0.005071,-0.001583
2023-05-15,0.005045,0.009355,0.002958
2023-05-16,-0.008106,-0.011928,-0.006378
2023-05-17,0.012329,0.013996,0.011891
2023-05-18,0.008474,0.00339,0.009445
2023-05-19,-0.00186,-0.000949,-0.001446
2023-05-22,0.001904,0.008546,0.000155
2023-05-23,-0.010454,-0.003083,-0.011222
2023-05-24,-0.008,-0.009387,-0.007319
2023-05-25,0.00495,-0.008997,0.008758
2023-05-26,0.01261,0.007922,0.013049
2023-05-30,-0.000231,-0.001041,1.7e-05
2023-05-31,-0.005725,-0.005191,-0.006109
2023-06-01,0.010187,0.009433,0.009854
2023-06-02,0.016242,0.020618,0.014534
2023-06-05,-0.002792,-0.00512,-0.002004
2023-06-06,0.005193,0.014317,0.002354
2023-06-07,-0.002024,0.006266,-0.003812
2023-06-08,0.005209,0.000931,0.006189
2023-06-09,9.8e-05,-0.004197,0.001148
2023-06-12,0.008518,0.005629,0.009321
2023-06-13,0.007512,0.008966,0.006933
2023-06-14,5.7e-05,-0.005231,0.000819
2023-06-15,0.011707,0.008909,0.012178
2023-06-16,-0.003788,-0.00198,-0.003672
2023-06-20,-0.005432,-0.006839,-0.004735
2023-06-21,-0.004712,-0.003638,-0.005245
2023-06-22,0.001811,-0.004701,0.003711
2023-06-23,-0.008474,-0.009603,-0.007659
2023-06-26,-0.002689,-0.001383,-0.004487
2023-06-27,0.011635,0.007286,0.011456
2023-06-28,0.000528,0.001215,-0.000354
2023-06-29,0.004747,0.006309,0.004474
2023-06-30,0.011089,0.005604,0.012269
2023-07-03,0.002105,0.006882,0.001171
2023-07-05,-0.003315,-0.006333,-0.001968
2023-07-06,-0.009672,-0.013608,-0.007923
2023-07-07,5e-06,0.010289,-0.002865
2023-07-10,0.004152,0.00909,0.002405
2023-07-11,0.007738,0.009107,0.006742
2023-07-12,0.007998,0.008816,0.007411
2023-07-13,0.009334,0.008519,0.00847
2023-07-14,-0.002944,-0.010092,-0.001024
2023-07-17,0.004496,0.005086,0.003855
2023-07-18,0.007299,0.006392,0.007117
2023-07-19,0.002571,0.003657,0.002358
2023-07-20,-0.007185,-0.006756,-0.006757
2023-07-21,6.9e-05,-0.000977,0.000324
2023-07-24,0.003273,0.000118,0.004034
2023-07-25,0.002307,-0.002021,0.002815
2023-07-26,0.000799,0.005517,-0.000155
2023-07-27,-0.007487,-0.01152,-0.006425
2023-07-28,0.010608,0.013323,0.009878
2023-07-31,0.003173,0.008267,0.001469
2023-08-01,-0.003671,-0.004377,-0.002665
2023-08-02,-0.014385,-0.013074,-0.01384
2023-08-03,-0.00237,-0.001952,-0.002548
2023-08-04,-0.004195,-0.00207,-0.0053
2023-08-07,0.007546,-0.001121,0.009024
2023-08-08,-0.004756,-0.004176,-0.004218
2023-08-09,-0.006457,-0.00596,-0.007039
2023-08-10,9.2e-05,-0.002073,0.000251
2023-08-11,-0.000907,-0.001429,-0.00107
2023-08-14,0.004055,-0.002848,0.00575
2023-08-15,-0.011781,-0.012966,-0.011551
2023-08-16,-0.007891,-0.010044,-0.007555
2023-08-17,-0.008395,-0.007525,-0.007713
2023-08-18,0.000602,0.000827,-0.000149
2023-08-21,0.00554,-0.000169,0.006879
2023-08-22,-0.001892,-0.003236,-0.002777
2023-08-23,0.011033,0.008529,0.011045
2023-08-24,-0.012548,-0.011328,-0.013458
2023-08-25,0.007025,0.001559,0.006718
2023-08-28,0.007092,0.005391,0.006265
2023-08-29,0.013164,0.012613,0.014508
2023-08-30,0.003824,0.003346,0.003833
2023-08-31,-0.001065,-0.001883,-0.001597
2023-09-01,0.002776,0.00593,0.001799
2023-09-05,-0.006126,-0.009656,-0.004194
2023-09-06,-0.006391,-0.006598,-0.006972
2023-09-07,-0.003839,-0.007888,-0.003211
2023-09-08,0.001012,-0.002062,0.001427
2023-09-11,0.006483,0.002544,0.006724
2023-09-12,-0.004767,-0.001701,-0.005696
2023-09-13,5e-06,-0.005292,0.001242
2023-09-14,0.008998,0.009325,0.00843
2023-09-15,-0.010526,-0.00516,-0.01216
2023-09-18,-0.000425,-0.006305,0.000721
2023-09-19,-0.002633,-0.003257,-0.002151
2023-09-20,-0.008244,-0.006373,-0.009395
2023-09-21,-0.016903,-0.013885,-0.016401
2023-09-22,-0.001882,-0.002873,-0.002296
2023-09-25,0.003394,-0.001515,0.004023
2023-09-26,-0.014143,-0.008325,-0.014735
2023-09-27,0.00106,0.001696,0.000229
2023-09-28,0.006627,0.004663,0.005893
2023-09-29,-0.002633,0.000677,-0.002709
2023-10-02,-0.003498,-0.011886,7.9e-05
2023-10-03,-0.014349,-0.015225,-0.013744
2023-10-04,0.007075,0.001074,0.00811
2023-10-05,-0.000735,-0.00091,-0.001304
2023-10-06,0.011483,0.007495,0.011815
2023-10-09,0.00612,0.000943,0.006304
2023-10-10,0.00647,0.009906,0.005208
2023-10-11,0.003842,0.002814,0.004293
2023-10-12,-0.008455,-0.013191,-0.006246
2023-10-13,-0.005077,-0.004184,-0.005019
2023-10-16,0.010957,0.008919,0.010594
2023-10-17,0.001091,0.005945,-9.8e-05
2023-10-18,-0.014619,-0.015364,-0.0134
2023-10-19,-0.009179,-0.012693,-0.008483
2023-10-20,-0.012193,-0.01018,-0.012585
2023-10-23,-0.002426,-0.008234,-0.001686
2023-10-24,0.00695,0.006891,0.007266
2023-10-25,-0.014672,-0.01273,-0.01434
2023-10-26,-0.009124,-0.002212,-0.011833
2023-10-27,-0.005494,-0.009087,-0.0048
2023-10-30,0.010716,0.006928,0.01201
2023-10-31,0.006299,0.005594,0.006475
2023-11-01,0.009644,0.002807,0.010506
2023-11-02,0.020161,0.022173,0.018859
2023-11-03,0.011695,0.020834,0.009394
2023-11-06,-0.00078,-0.006333,0.001753
2023-11-07,0.002356,-0.000743,0.00284
2023-11-08,-0.000411,-0.006357,0.001005
2023-11-09,-0.008442,-0.01481,-0.008084
2023-11-10,0.013967,0.004125,0.015616
2023-11-13,-0.00033,0.000302,-0.000836
2023-11-14,0.022835,0.031136,0.019075
2023-11-15,0.001954,0.005529,0.001597
2023-11-16,-0.001165,-0.007663,0.00119
2023-11-17,0.00333,0.009963,0.001282
2023-11-20,0.007017,0.007068,0.00739
2023-11-21,-0.002977,-0.007833,-0.002021
2023-11-22,0.004067,0.004612,0.004061
2023-11-24,0.001708,0.008853,0.000597
2023-11-27,-0.001871,-0.003208,-0.001954
2023-11-28,0.000915,0.001167,0.00098
2023-11-29,0.001082,0.006047,-0.000946
2023-11-30,0.003946,0.001808,0.003784
2023-12-01,0.009181,0.019252,0.005874
2023-12-04,-0.003913,0.004928,-0.005408
2023-12-05,-0.002322,-0.008439,-0.000569
2023-12-06,-0.003542,0.000125,-0.003906
2023-12-07,0.007297,0.003563,0.007968
2023-12-08,0.004205,0.003196,0.004095
2023-12-11,0.00369,-0.004576,0.003925
2023-12-12,0.003133,-0.00421,0.004599
2023-12-13,0.0162,0.022396,0.013651
2023-12-14,0.006931,0.01816,0.002647
2023-12-15,-0.001579,-0.005318,-7.6e-05
2023-12-18,0.003856,-0.000888,0.004528
2023-12-19,0.007711,0.012567,0.005866
2023-12-20,-0.014802,-0.011489,-0.014684
2023-12-21,0.011213,0.013642,0.010302
2023-12-22,0.002434,0.007676,0.00166
2023-12-26,0.005223,0.009674,0.004232
2023-12-27,0.001989,0.005277,0.00143
2023-12-28,-0.000111,0.002042,0.00037
2023-12-29,-0.004049,-0.00748,-0.002826
